"","PU_4Km_ID","species","normalized_lambda","normalized_cpue","depth","max_depth","UpperOceanSR","sample_sizes","dive_samps","hook_samps","mid_samps","deep_samps","quantilelambda","quantileCPUE"
"704",11016,"canary",0.00287845403091538,0,134,212,"(11) Mainland Fjords",3,2,3,0,0,3,4
"705",11021,"canary",0,0,188.5,188.5,"(11) Mainland Fjords",1,2,1,0,0,1,4
"706",11171,"canary",0.00536180004035574,0,94.025,112.5,"(11) Mainland Fjords",4,0,1,2,0,5,5
"707",11328,"canary",0.00640917460698863,0,88.5,88.5,"(11) Mainland Fjords",1,0,1,0,0,5,5
"708",11331,"canary",0.00171285478435373,0,136.379798,151.1727273,"(11) Mainland Fjords",3,5,1,1,0,2,5
"709",11332,"canary",0.00345833125351483,0,103.9,114.7,"(11) Mainland Fjords",2,1,0,1,0,3,5
"710",11460,"canary",0.000446882462493689,0,21.5,25,"(13) Eastern Queen Charlotte Sound",2,12,0,9,0,1,5
"711",11463,"canary",0.0097765943189027,0,85,85,"(13) Eastern Queen Charlotte Sound",1,2,1,0,0,6,5
"712",11616,"canary",1,1,59,62,"(13) Eastern Queen Charlotte Sound",1,0,5,10,0,10,10
"713",11774,"canary",0.0284268530764996,0.0135135135135135,23,23,"(13) Eastern Queen Charlotte Sound",1,4,0,0,0,6,6
"714",11779,"canary",0.108340163947301,0.0810810810810811,20,20,"(13) Eastern Queen Charlotte Sound",1,2,0,0,0,8,8
"715",11786,"canary",0.227990640253988,0.162162162162162,30,30,"(11) Mainland Fjords",1,3,0,0,0,9,9
"716",11932,"canary",0.0678507098413606,0.0405405405405405,31,31,"(10 Aristazabal Banks Upwelling",1,2,0,0,0,7,7
"717",11937,"canary",0.000331822539502221,0,173.954386,173.954386,"(13) Eastern Queen Charlotte Sound",1,2,1,3,0,1,5
"718",11938,"canary",0.0643268889073705,0.027027027027027,76.0924096375,172.6322368,"(13) Eastern Queen Charlotte Sound",22,8,3,3,0,7,7
"719",11939,"canary",0.00216756129087722,0,18,18,"(13) Eastern Queen Charlotte Sound",1,9,0,0,0,2,5
"720",11943,"canary",0.0746424470317761,0.0540540540540541,25,25,"(11) Mainland Fjords",1,2,0,0,0,8,8
"721",12093,"canary",0.0239747617335802,0.0135135135135135,27,27,"(13) Eastern Queen Charlotte Sound",1,4,0,0,0,6,6
"722",12095,"canary",0,0,183.790539125,191.115625,"(13) Eastern Queen Charlotte Sound",4,0,0,4,0,1,5
"723",12253,"canary",0.36813379291881,0.297297297297297,27,27,"(13) Eastern Queen Charlotte Sound",1,5,6,0,0,10,10
"724",12254,"canary",0.0694093236835346,0.0315315315315315,26,31,"(13) Eastern Queen Charlotte Sound",3,6,0,0,0,8,7
"725",12410,"canary",0.563706328178188,0.459459459459459,28,28,"(13) Eastern Queen Charlotte Sound",1,5,2,0,0,10,10
"726",12411,"canary",0.019749036817181,0.00900900900900901,57,90,"(13) Eastern Queen Charlotte Sound",4,22,2,36,0,6,6
"727",12419,"canary",0.00428519669541273,0,89.694193485,100.3556757,"(11) Mainland Fjords",11,2,1,19,0,4,5
"728",12897,"canary",0.00182360721301794,0,157.484615385,183,"(11) Mainland Fjords",4,5,0,18,6,2,5
"729",13034,"canary",0.247663664663391,0.202702702702703,29,29,"(10 Aristazabal Banks Upwelling",1,2,0,0,0,9,9
"730",13055,"canary",0.000356376890012736,0,177.65597825,186.8369565,"(11) Mainland Fjords",2,0,0,2,0,1,6
"731",13207,"canary",0.00165101672060539,0,114.4516089,114.6,"(11) Mainland Fjords",4,0,0,6,0,2,6
"732",13213,"canary",0.0047866054827471,0,90.394716295,120.3085366,"(11) Mainland Fjords",18,7,4,7,0,4,6
"733",6265,"china",0.032301511386133,0.027027027027027,23.5,28,"(13) Eastern Queen Charlotte Sound",2,3,0,0,0,6,6
"734",6267,"china",0.394271195815596,0.370656370656371,24.4285714285714,30,"(11) Mainland Fjords",7,7,0,0,0,10,10
"735",6423,"china",0.24037999640293,0.198198198198198,24.25,31,"(13) Eastern Queen Charlotte Sound",12,14,0,0,0,10,9
"736",6424,"china",0.107421200831269,0.108108108108108,18.5,28,"(11) Mainland Fjords",4,5,0,0,0,8,8
"737",6425,"china",0.144459787805958,0.18018018018018,23.5833333333333,32,"(11) Mainland Fjords",12,15,0,0,0,9,9
"738",6426,"china",0.00807441259650421,0,25.5,33,"(11) Mainland Fjords",2,2,0,0,0,2,1
"739",6581,"china",0.241603624423504,0.261261261261261,29.5,34,"(13) Eastern Queen Charlotte Sound",3,2,1,0,0,10,10
"740",6582,"china",0.0288121157146069,0,41,41,"(13) Eastern Queen Charlotte Sound",1,0,1,0,0,6,1
"741",6736,"china",0.0180261623096021,0,69.5,84,"(13) Eastern Queen Charlotte Sound",3,0,1,2,0,5,1
"742",6737,"china",0.0260580784147942,0,76.425,76.425,"(13) Eastern Queen Charlotte Sound",1,0,0,1,0,5,1
"743",6739,"china",0.0733149679283805,0.0810810810810811,42.75,78,"(11) Mainland Fjords",3,1,1,0,0,7,8
"744",6740,"china",0.0331708834592432,0.0202702702702703,27.875,41,"(11) Mainland Fjords",6,6,2,0,0,6,6
"745",6741,"china",0.00605737607225253,0,24.5,30,"(11) Mainland Fjords",2,3,0,0,0,1,1
"746",6742,"china",0.00825680610013574,0,21.75,30,"(11) Mainland Fjords",4,5,0,0,0,3,1
"747",6895,"china",0.077354528588386,0.036036036036036,38.8844444444444,80,"(13) Eastern Queen Charlotte Sound",9,4,2,3,0,7,7
"748",6896,"china",0.0404845877662827,0.036036036036036,20.1111111111111,30,"(11) Mainland Fjords",9,10,0,0,0,6,7
"749",6899,"china",0.157682970337728,0.0720720720720721,25.8333333333333,33,"(11) Mainland Fjords",7,8,0,1,0,9,8
"750",6900,"china",0.00700308217078732,0,20.8181818181818,30,"(11) Mainland Fjords",11,15,0,0,0,2,1
"751",7051,"china",0.17917821175989,0.189189189189189,21,22,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,9,9
"752",7052,"china",0.186844944168512,0.243243243243243,25,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,9,10
"753",7054,"china",0.00770665563602978,0,24.5,32,"(11) Mainland Fjords",4,5,0,0,0,2,1
"754",7056,"china",0.0237979992594398,0,35.2239081692857,63.35862069,"(11) Mainland Fjords",15,0,1,14,0,5,1
"755",7057,"china",0.0255887490978401,0.00797227500324759,42.4136322701667,113,"(11) Mainland Fjords",36,8,0,22,0,5,6
"756",7058,"china",0.0446021208658327,0,26.446058665,31.45735294,"(11) Mainland Fjords",4,3,0,2,0,6,1
"757",7060,"china",0.00642116790577056,0,20.2857142857143,30,"(11) Mainland Fjords",7,8,0,0,0,1,1
"758",7208,"china",0.0933753820119571,0.0968468468468468,29.25,43,"(13) Eastern Queen Charlotte Sound",4,2,2,0,0,8,8
"759",7214,"china",0.120416456903691,0.0563792542821364,37.0175401025397,94,"(11) Mainland Fjords",16,8,3,6,0,8,8
"760",7215,"china",0.00166692007273237,0,22.75,30,"(11) Mainland Fjords",4,4,0,0,0,1,1
"761",7216,"china",0.0375720844208825,0,54.7,54.7,"(11) Mainland Fjords",3,0,0,3,0,6,1
"762",7217,"china",0.00861726621596508,0,56.8821381494444,123.1666667,"(11) Mainland Fjords",11,2,0,3,0,3,1
"763",7218,"china",0.0156527663942974,0,27,27,"(11) Mainland Fjords",1,1,0,0,0,4,1
"764",7370,"china",0.00666064118844147,0,24,30,"(11) Mainland Fjords",2,3,0,0,0,1,1
"765",7372,"china",0.0206669181926162,0,104.349999996667,123.0333333,"(11) Mainland Fjords",9,0,0,1,0,5,1
"766",7373,"china",0.00721553177596623,0,59.13333335,101.2666667,"(11) Mainland Fjords",3,3,0,1,0,2,1
"767",7374,"china",0.00759334865741202,0,25.5,33,"(11) Mainland Fjords",4,5,0,0,0,2,1
"768",7375,"china",0.0116784899848499,0,63.4720261572727,117.75,"(11) Mainland Fjords",11,0,0,10,0,4,1
"769",7376,"china",0.0329632304284392,0,26.35,31,"(11) Mainland Fjords",4,3,0,2,0,6,1
"770",7524,"china",1,1,32,38,"(13) Eastern Queen Charlotte Sound",1,0,1,0,0,10,10
"771",7528,"china",0.00896876562372727,0,23.5,30,"(11) Mainland Fjords",4,5,0,0,0,3,1
"772",7529,"china",0.0437965602774394,0.0112463175390451,36.4297233763182,125.0694915,"(11) Mainland Fjords",13,3,0,10,0,6,6
"773",7530,"china",0.0464066393999349,0,32.4237640829545,66,"(11) Mainland Fjords",23,0,1,23,0,7,1
"774",7533,"china",0.033726491557946,0,70,70,"(11) Mainland Fjords",1,0,0,1,0,6,1
"775",7534,"china",0.0196748463746203,0,28.7018536009091,61.45071429,"(11) Mainland Fjords",15,6,0,11,0,5,1
"776",7686,"china",0.0100893382131934,0,56.00725243375,113.1061224,"(11) Mainland Fjords",8,6,0,2,0,3,1
"777",7687,"china",0.0190333213162195,0,43.0632361870571,120.254,"(11) Mainland Fjords",49,12,3,24,0,5,1
"778",7688,"china",0.0130432591750394,0,46.0469379942628,102.5,"(11) Mainland Fjords",31,16,2,6,29,4,1
"779",7689,"china",0.0167289699079847,0,33.5,45,"(11) Mainland Fjords",5,5,1,0,0,4,2
"780",7843,"china",0.0172547738142115,0.00900900900900901,23.0833333333333,32,"(11) Mainland Fjords",12,17,0,0,0,5,6
"781",7845,"china",0.0282610516551848,0.00600600600600601,29.6891004852222,95.73540856,"(11) Mainland Fjords",24,13,0,14,0,6,6
"782",7846,"china",0.0117641822923084,0,53.7545555542222,100.8333333,"(11) Mainland Fjords",17,8,1,5,0,4,2
"783",7847,"china",0.0121103738128732,0,38.13765873,87.6,"(11) Mainland Fjords",16,3,0,12,0,4,2
"784",7850,"china",0.032851209982027,0,71,71,"(11) Mainland Fjords",1,0,0,1,0,6,2
"785",7851,"china",0.0105799416047384,0,25.5,29,"(11) Mainland Fjords",2,4,0,0,0,3,2
"786",7852,"china",0.00847266334203163,0,23.8333333333333,30,"(11) Mainland Fjords",6,9,0,0,0,3,2
"787",7853,"china",0.00653139944887162,0,24,30,"(11) Mainland Fjords",2,3,0,0,0,1,2
"788",7997,"china",0.730883956909538,0.72972972972973,30.266666665,35.53333333,"(13) Eastern Queen Charlotte Sound",3,2,0,1,0,10,10
"789",7999,"china",0,0,20.6666666666667,30,"(11) Mainland Fjords",6,11,0,0,0,1,2
"790",8000,"china",0.042048814294232,0.027027027027027,23.5,32,"(11) Mainland Fjords",4,6,0,0,0,6,6
"791",8001,"china",0.013224121044397,0,47.8518055558333,107,"(11) Mainland Fjords",10,5,0,3,0,4,2
"792",8002,"china",0.00695801176283101,0,21.5,25,"(11) Mainland Fjords",2,3,0,0,0,2,2
"793",8003,"china",0.00924081100425897,0,23,29,"(11) Mainland Fjords",2,2,0,0,0,3,2
"794",8009,"china",0.00673114014226603,0,21,27,"(11) Mainland Fjords",2,3,0,0,0,2,2
"795",8010,"china",0.00638067372616898,0,17.4,30,"(11) Mainland Fjords",5,6,0,0,0,1,2
"796",8011,"china",0.00923429283915859,0,23,28,"(11) Mainland Fjords",2,2,0,0,0,3,2
"797",8012,"china",0.00585225312805067,0,24,30,"(11) Mainland Fjords",2,3,0,0,0,1,2
"798",8155,"china",0.010321623528919,0,92.8098821572222,124.5545455,"(11) Mainland Fjords",18,0,0,3,0,3,2
"799",8156,"china",0.0922781088257295,0.0664414414414414,72.1790123422222,124.3333333,"(11) Mainland Fjords",20,17,1,1,0,8,8
"800",8157,"china",0.233292154962646,0.203497615262321,22.0588235294118,33,"(11) Mainland Fjords",17,19,0,0,0,9,9
"801",8159,"china",0.294331007054156,0.27027027027027,26,32,"(11) Mainland Fjords",3,4,0,0,0,10,10
"802",8160,"china",0.0157001811699146,0.0108108108108108,23.6,30,"(11) Mainland Fjords",10,10,0,0,0,4,6
"803",8165,"china",0.00762242666369692,0,21.5,28,"(11) Mainland Fjords",2,3,0,0,0,2,2
"804",8168,"china",0.00849016189301193,0,21.5,25,"(11) Mainland Fjords",2,3,0,0,0,3,2
"805",8312,"china",0.0693889048598397,0,55.4,105.6,"(13) Eastern Queen Charlotte Sound",3,0,0,2,0,7,2
"806",8313,"china",0.204249000948695,0.083433274473333,24.854873475,44.33333333,"(11) Mainland Fjords",9,2,0,7,0,9,8
"807",8314,"china",0.140691173745318,0.108108108108108,25.739954885,46.81698113,"(11) Mainland Fjords",12,8,0,4,0,9,8
"808",8315,"china",0.0894735304203675,0.0656370656370656,50.1671921488199,127.025,"(11) Mainland Fjords",30,8,0,13,0,8,8
"809",8316,"china",0.0554584503729408,0.036036036036036,48.31238095125,98.0047619,"(11) Mainland Fjords",10,8,0,2,0,7,7
"810",8318,"china",0.0818929665022545,0.036036036036036,29.3754885206667,40.46857143,"(11) Mainland Fjords",10,5,1,5,0,8,7
"811",8326,"china",0.0183235502265077,0,32.3447238092857,58.2168,"(11) Mainland Fjords",12,6,0,7,0,5,2
"812",8470,"china",0.11106058663381,0.0675675675675676,29.107969912619,45.58367347,"(13) Eastern Queen Charlotte Sound",13,7,0,7,0,8,8
"813",8473,"china",0.0332950902148118,0.0294840294840295,22.5454545454545,31,"(11) Mainland Fjords",11,15,0,0,0,6,7
"814",8476,"china",0.0452231730925568,0.0228690228690229,37.993209053547,75.7,"(11) Mainland Fjords",22,15,0,9,0,7,6
"815",8484,"china",0.00410267689973808,0,53.35,87.7,"(11) Mainland Fjords",4,3,0,1,0,1,2
"816",8625,"china",0.00222388917248076,0,117.4503401,117.4503401,"(13) Eastern Queen Charlotte Sound",1,0,0,2,0,1,2
"817",8628,"china",0.244171963490574,0.250017502858774,39.6591613366667,59.22,"(13) Eastern Queen Charlotte Sound",7,4,0,3,0,10,10
"818",8629,"china",0.178544302900116,0.16988416988417,20.2857142857143,30,"(11) Mainland Fjords",7,9,0,0,0,9,9
"819",8630,"china",0.0133293151845455,0,93.7896418775,115.9285714,"(11) Mainland Fjords",4,0,0,1,0,4,2
"820",8632,"china",0.00774521811201562,0,22.5,32,"(11) Mainland Fjords",4,5,0,0,0,2,2
"821",8634,"china",0.0227824318561415,0.0135135135135135,24,31,"(11) Mainland Fjords",4,6,0,0,0,5,6
"822",8643,"china",0.00580325212234371,0,23,28,"(11) Mainland Fjords",2,3,0,0,0,1,2
"823",8783,"china",0.305938863920402,0.277027027027027,71.19014205,119.7484663,"(13) Eastern Queen Charlotte Sound",6,4,0,2,0,10,10
"824",8786,"china",0.266313150253266,0.216216216216216,23,29,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,10,9
"825",8787,"china",0.0291165983094674,0.027027027027027,25,33,"(11) Mainland Fjords",4,5,0,0,0,6,6
"826",8788,"china",0.0211773526426774,0.0135135135135135,23.25,30,"(11) Mainland Fjords",4,6,0,0,0,5,6
"827",8790,"china",0.00652919472622019,0,22,28,"(11) Mainland Fjords",2,3,0,0,0,1,2
"828",8792,"china",0.0968122142771636,0.121621621621622,25,33,"(11) Mainland Fjords",4,5,0,0,73,8,9
"829",8940,"china",0.0562172030248149,0.0540540540540541,20.5,25,"(13) Eastern Queen Charlotte Sound",2,3,0,0,0,7,7
"830",8941,"china",0.18429219919081,0.171171171171171,29.3125,63.5,"(13) Eastern Queen Charlotte Sound",8,5,4,0,0,9,9
"831",8944,"china",0.131927320486319,0.101351351351351,34.533501785,62.65454545,"(13) Eastern Queen Charlotte Sound",10,5,0,6,0,9,8
"832",8948,"china",0.0178687876370767,0,15,15,"(11) Mainland Fjords",1,2,0,0,0,5,2
"833",8950,"china",0.0622360308060733,0.0540540540540541,23.5,33,"(11) Mainland Fjords",8,10,0,0,0,7,7
"834",9097,"china",0.197385493637919,0.216216216216216,24,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,9,10
"835",9098,"china",0.308666082298773,0.324324324324324,19.8,27,"(13) Eastern Queen Charlotte Sound",5,5,0,0,0,10,10
"836",9099,"china",0.0311237239296081,0.027027027027027,20.25,24,"(13) Eastern Queen Charlotte Sound",4,5,0,0,0,6,6
"837",9102,"china",0.235952682836607,0.191891891891892,34.4437571977778,78.14791667,"(13) Eastern Queen Charlotte Sound",19,10,0,8,0,9,9
"838",9108,"china",0.110601334198101,0.039039039039039,37.7120107955556,95,"(11) Mainland Fjords",9,8,1,1,21,8,7
"839",9109,"china",0.0343013300225714,0.027027027027027,22,33,"(11) Mainland Fjords",6,8,0,0,0,6,7
"840",9110,"china",0.00871528971908464,0,23,29,"(11) Mainland Fjords",2,3,0,0,0,3,2
"841",9257,"china",0.134532278315862,0.144144144144144,23.6666666666667,33,"(13) Eastern Queen Charlotte Sound",3,4,0,0,0,9,9
"842",9259,"china",0.535161258521578,0.567567567567568,25,30,"(13) Eastern Queen Charlotte Sound",6,6,0,0,0,10,10
"843",9260,"china",0.156649786393801,0.172972972972973,23.3,33,"(13) Eastern Queen Charlotte Sound",10,13,0,0,0,9,9
"844",9266,"china",0.00890982051686947,0,38.5176148207407,72.4,"(11) Mainland Fjords",18,8,3,9,0,3,3
"845",9267,"china",0.00856032282972714,0,24.5,29,"(11) Mainland Fjords",2,3,0,0,0,3,3
"846",9268,"china",0.00930224637007078,0,22.5,28,"(11) Mainland Fjords",2,3,0,0,0,3,3
"847",9269,"china",0.00826637107940022,0,22.75,32,"(11) Mainland Fjords",8,11,0,0,0,3,3
"848",9414,"china",0.00720123417654385,0,69.06768,71.628,"(13) Eastern Queen Charlotte Sound",4,0,4,0,0,2,3
"849",9415,"china",0.0495374908320044,0.0405405405405405,24.3298,34.4424,"(13) Eastern Queen Charlotte Sound",6,3,4,0,0,7,7
"850",9418,"china",0.142010731093474,0.126126126126126,22.6666666666667,30,"(13) Eastern Queen Charlotte Sound",6,7,0,0,0,9,9
"851",9419,"china",0.223252098053329,0.243243243243243,24,30,"(11) Mainland Fjords",2,2,0,0,0,9,10
"852",9428,"china",0.00688205875989492,0,22.5,28,"(11) Mainland Fjords",2,3,0,0,0,2,3
"853",9445,"china",0.00672196790220277,0,21.5,28,"(11) Mainland Fjords",2,2,0,0,0,2,3
"854",9572,"china",0.0210114080985228,0,52,55,"(13) Eastern Queen Charlotte Sound",2,0,2,0,0,5,3
"855",9573,"china",0.273555770393564,0.178828828828829,24.8568,41,"(13) Eastern Queen Charlotte Sound",14,4,10,0,0,10,9
"856",9574,"china",0.346276493210705,0.297297297297297,40.7431333333333,73.152,"(13) Eastern Queen Charlotte Sound",8,6,3,0,0,10,10
"857",9575,"china",0.118365249617273,0.0638257304923972,26.2067788352381,63.3984,"(13) Eastern Queen Charlotte Sound",17,7,9,1,0,8,8
"858",9586,"china",0.0166276440760929,0,39.9805886233333,88.4,"(11) Mainland Fjords",10,6,0,5,0,4,3
"859",9730,"china",0.275659596786396,0.290540540540541,40.75,63.5,"(13) Eastern Queen Charlotte Sound",6,4,2,0,0,10,10
"860",9731,"china",0.518616092947776,0.5,24.10095,41,"(13) Eastern Queen Charlotte Sound",14,2,12,0,0,10,10
"861",9732,"china",0.0949283408524116,0.0655200655200655,28.4554589966595,63.5,"(13) Eastern Queen Charlotte Sound",38,13,21,6,0,8,8
"862",9733,"china",0.0107070740165403,0,57.7615211364445,122.1,"(13) Eastern Queen Charlotte Sound",20,4,6,2,0,4,3
"863",9734,"china",0.02551980339098,0,70.9682677041667,102.3,"(13) Eastern Queen Charlotte Sound",12,0,0,8,0,5,3
"864",9736,"china",0.0154066918866927,0,43.911263811875,109.5411765,"(11) Mainland Fjords",10,2,0,6,0,4,3
"865",9737,"china",0.0269280665886767,0,62.0597969716667,91.80689655,"(11) Mainland Fjords",6,0,0,3,0,5,3
"866",9739,"china",0.0252812077442401,0,72.455503396,115.3100532,"(11) Mainland Fjords",5,0,0,2,0,5,3
"867",9740,"china",0.066982173366935,0.0540540540540541,19,27,"(11) Mainland Fjords",3,3,0,0,0,7,7
"868",9741,"china",0.12444175749281,0.0945945945945946,38.1020735935,85.2,"(11) Mainland Fjords",12,2,0,8,0,8,8
"869",9745,"china",0.00655192411069663,0,23,28,"(11) Mainland Fjords",2,3,0,0,0,1,3
"870",9887,"china",0.0152173213589209,0,59.2836,63.7032,"(13) Eastern Queen Charlotte Sound",1,0,1,0,0,4,3
"871",9889,"china",0.263110836233545,0.247747747747748,33.6555111111111,63.5,"(13) Eastern Queen Charlotte Sound",15,6,9,0,0,10,10
"872",9890,"china",0.0744466823247136,0.0450455175572125,30.4669486840741,75.89571429,"(13) Eastern Queen Charlotte Sound",13,2,2,9,0,7,7
"873",9891,"china",0.0258782765449801,0,25.625,32,"(13) Eastern Queen Charlotte Sound",5,5,1,0,0,5,3
"874",9895,"china",0.0285020666700269,0,28.83285542,43.05202958,"(11) Mainland Fjords",6,2,0,4,0,6,3
"875",9904,"china",0.00524502469478101,0,28,34,"(11) Mainland Fjords",2,3,0,0,0,1,3
"876",9905,"china",0.0154186643433067,0,77.1200113385714,116.8,"(11) Mainland Fjords",14,0,0,6,0,4,3
"877",9906,"china",0.0169054705047536,0,87.160486115,116.35,"(11) Mainland Fjords",8,0,0,2,0,4,3
"878",9917,"china",0.00686761572853739,0,20.5,26,"(11) Mainland Fjords",2,2,0,0,0,2,3
"879",9918,"china",0.00747936880833059,0,23.5,33,"(11) Mainland Fjords",2,2,0,0,0,2,3
"880",10045,"china",0.135504242847962,0.111111111111111,40.64,72.8472,"(13) Eastern Queen Charlotte Sound",12,0,12,0,0,9,9
"881",10046,"china",0.238330472178233,0.237837837837838,23.8,30,"(13) Eastern Queen Charlotte Sound",5,5,0,0,0,10,10
"882",10062,"china",0.00797620288239326,0,26,30,"(11) Mainland Fjords",2,2,1,0,0,2,3
"883",10063,"china",0.0110107710368472,0,39,81,"(11) Mainland Fjords",3,2,1,0,0,4,3
"884",10074,"china",0.00755569954241152,0,18,24,"(11) Mainland Fjords",2,2,0,0,0,2,3
"885",10075,"china",0.00610134574673539,0,22.5,30,"(11) Mainland Fjords",4,5,0,0,0,1,3
"886",10203,"china",0.0990016837092465,0.0878378378378378,24.5336,55.4736,"(13) Eastern Queen Charlotte Sound",9,4,5,0,0,8,8
"887",10210,"china",0.00647926819250797,0,24,30,"(11) Mainland Fjords",2,2,0,0,0,1,3
"888",10211,"china",0.00727622867624445,0,22,28,"(11) Mainland Fjords",2,2,0,0,0,2,4
"889",10221,"china",0.00780602833648888,0,25,30,"(11) Mainland Fjords",2,3,0,0,0,2,4
"890",10222,"china",0.0144168013334955,0,47.25,110,"(11) Mainland Fjords",5,1,3,0,0,4,4
"891",10367,"china",0.0410422592206313,0,51.872979945,101.6019964,"(11) Mainland Fjords",8,0,0,6,31,6,4
"892",10368,"china",0.0270328929447044,0,33.0670203371429,63.5,"(11) Mainland Fjords",18,6,7,7,0,5,4
"893",10369,"china",0.00828657696969788,0,51.9745171755556,127.5608696,"(11) Mainland Fjords",11,3,1,5,41,3,4
"894",10381,"china",0.0232181661854075,0,48,74,"(11) Mainland Fjords",1,0,1,0,0,5,4
"895",10382,"china",0.00102516359500094,0,25,30,"(11) Mainland Fjords",4,5,0,0,0,1,4
"896",10389,"china",0.106176658216578,0,18.6,24,"(11) Mainland Fjords",3,2,0,1,0,8,4
"897",10520,"china",0.0940279795050006,0.0388929585041052,55.9526360542857,65.7,"(13) Eastern Queen Charlotte Sound",8,0,1,7,0,8,7
"898",10521,"china",0.0192121172720289,0,82.214285715,91.6,"(13) Eastern Queen Charlotte Sound",2,0,0,1,0,5,4
"899",10524,"china",0.0258471209313264,0,85.65787337875,126.3857143,"(11) Mainland Fjords",8,0,0,2,3,5,4
"900",10525,"china",0.0170687232964396,0,46.2043955308824,75,"(11) Mainland Fjords",18,0,1,17,54,4,4
"901",10527,"china",0.0166257321948431,0,86.5920888566667,125.4625,"(11) Mainland Fjords",6,0,0,2,0,4,4
"902",10528,"china",0.0165315794797132,0,49.4125,77.325,"(11) Mainland Fjords",5,4,0,1,0,4,4
"903",10674,"china",0.0798006222149429,0.0540540540540541,25.5,34,"(13) Eastern Queen Charlotte Sound",2,3,0,0,0,7,7
"904",10675,"china",0.172574000679245,0.151351351351351,22.7,35,"(13) Eastern Queen Charlotte Sound",10,11,0,0,0,9,9
"905",10676,"china",0.268009201821836,0.243243243243243,23,27,"(13) Eastern Queen Charlotte Sound",4,4,0,0,0,10,10
"906",10680,"china",0.238060780242517,0.27027027027027,18,20,"(11) Mainland Fjords",2,2,0,0,0,10,10
"907",10682,"china",0.00461106742344971,0,67.0911360178571,126.1885246,"(11) Mainland Fjords",16,2,0,1,0,1,4
"908",10683,"china",0.0176027645762129,0,61.4764542981373,120.8548387,"(11) Mainland Fjords",20,0,3,7,0,5,4
"909",10684,"china",0.0472986369655231,0,41.5949009244444,85.6,"(11) Mainland Fjords",9,0,0,7,0,7,4
"910",10685,"china",0.00940238983546468,0,23,28,"(11) Mainland Fjords",2,2,0,0,0,3,4
