"","X","survey_id","species","gear","effort","sample_size","depth","counts","PU_4Km_ID","PU_1Km_ID","predicted_counts_mm","predicted_counts_TMB","predicted_counts_TMB2","predicted_counts_TMB_space"
"118",72795,"2018_08_27 Spiller DC3  bnGrp 1","paragorgia","mid_video",120.7093414,1,111.2290801,0,10682,46958,2.9264815134488,2.39477498230228,2.9264815134488,2.93845067435352e-12
"119",145560,"2018_08_27 Spiller DC3  bnGrp 1","primnoa","mid_video",120.7093414,1,111.2290801,0,10682,46958,8.00172242488419,5.08134565519133,8.00172242488419,6.28648723828085e-12
"120",91660,"2018_08_27 Spiller DC3  bnGrp 1","stylaster","mid_video",120.7093414,1,111.2290801,0,10682,46958,7.44475075452928,837.168031849257,7.44475075452928,2.26483479653165e-12
"121",212936,"2018_08_27 Spiller DC3  bnGrp 2","calcigorgia","mid_video",87.11762936,1,108.3706093,0,10682,46958,2.12476011815829e-129,0.00199366102473441,2.12476011815829e-129,1.23519115217401e-18
"122",72796,"2018_08_27 Spiller DC3  bnGrp 2","paragorgia","mid_video",87.11762936,1,108.3706093,0,10682,46958,2.05987924021849,1.70439203639787,2.05987924021849,2.15464177604376e-12
"123",145561,"2018_08_27 Spiller DC3  bnGrp 2","primnoa","mid_video",87.11762936,1,108.3706093,0,10682,46958,5.80893388964998,3.68328670407084,5.80893388964998,4.68192160263053e-12
"124",91661,"2018_08_27 Spiller DC3  bnGrp 2","stylaster","mid_video",87.11762936,1,108.3706093,0,10682,46958,6.68144705163717,635.009392688786,6.68144705163717,1.67293321993576e-12
"125",212937,"3br-13-08-2019_1","calcigorgia","dive",120,1,30,0,9418,38218,0.19813911037438,0.0990233545122268,0.19813911037438,3.14708934578897e-11
"126",72797,"3br-13-08-2019_1","paragorgia","dive",120,1,30,0,9418,38218,0.000237567201595731,0.000819768957541262,0.000237567201595731,1.20294276237833e-09
"127",145562,"3br-13-08-2019_1","primnoa","dive",120,1,30,0,9418,38218,0.00169027551458594,0.00292669407124612,0.00169027551458594,4.00513407514535e-09
"128",91662,"3br-13-08-2019_1","stylaster","dive",120,1,30,0,9418,38218,3.55568060109294,1.75117824609946,3.55568060109294,1.14204351582405e-09
"129",212938,"3br-13-08-2019_2","calcigorgia","dive",120,1,18,0,9418,38218,0.123211943903545,0.503879841638693,0.123211943903545,1.73886680965934e-10
"130",72798,"3br-13-08-2019_2","paragorgia","dive",120,1,18,0,9418,38218,0.000191721449555551,0.000712113941659609,0.000191721449555551,1.28580712509808e-09
"131",145563,"3br-13-08-2019_2","primnoa","dive",120,1,18,0,9418,38218,0.00159288836247895,0.00274547974656719,0.00159288836247895,4.57008557005004e-09
"132",91663,"3br-13-08-2019_2","stylaster","dive",120,1,18,0,9418,38218,14.1312828142777,1.98754908062714,14.1312828142777,1.25888483923989e-09
"133",212939,"adi--12-09-2019_1","calcigorgia","dive",120,1,30,0,7687,28984,0.19813911037438,0.0990233545122268,0.19813911037438,6.2081039239662e-11
"134",72799,"adi--12-09-2019_1","paragorgia","dive",120,1,30,0,7687,28984,0.000237567201595731,0.000819768957541262,0.000237567201595731,2.37298432388656e-09
"135",145564,"adi--12-09-2019_1","primnoa","dive",120,1,30,0,7687,28984,0.00169027551458594,0.00292669407124612,0.00169027551458594,7.90072534838922e-09
"136",91664,"adi--12-09-2019_1","stylaster","dive",120,1,30,0,7687,28984,3.55568060109294,1.75117824609946,3.55568060109294,2.25285146143508e-09
"137",212940,"adi--12-09-2019_2","calcigorgia","dive",120,1,15,0,7687,28984,0.0156756628716896,0.755429879988341,0.0156756628716896,5.25902862979497e-10
